dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,40.000000,0.000000,0.000093,0.037111,7.422216,1484.443240,6.283159
0.005000,40.000000,0.000000,0.000464,0.111333,14.844432,1484.443240,6.283167
0.005000,40.000059,0.000000,0.001299,0.222666,22.266649,1484.443240,0.000001
0.005000,40.001544,0.000000,0.002783,0.371111,29.688865,1484.443240,0.000036
0.005000,40.003863,0.000000,0.005103,0.556666,37.111081,1484.443240,0.000089
0.005000,40.007203,0.000001,0.008443,0.779333,44.533297,1484.443240,0.000166
0.005000,40.011749,0.000002,0.012989,1.039110,51.955513,1484.443240,0.000271
0.005000,40.017687,0.000004,0.018927,1.335999,59.377730,1484.443240,0.000407
0.005000,40.025202,0.000007,0.026442,1.669999,66.799946,1484.443240,0.000581
0.005000,40.034387,0.000014,0.035627,2.003998,66.799946,0.000000,0.000792
0.005000,40.045242,0.000024,0.046482,2.337998,66.799946,0.000000,0.001043
0.005000,40.057767,0.000038,0.059007,2.671998,66.799946,-0.000000,0.001332
0.005000,40.071962,0.000060,0.073202,3.005998,66.799946,0.000000,0.001659
0.005000,40.087827,0.000089,0.089067,3.339997,66.799946,0.000000,0.002026
0.005000,40.105362,0.000128,0.106602,3.673997,66.799946,0.000000,0.002431
0.005000,40.124567,0.000179,0.125807,4.007997,66.799946,-0.000000,0.002875
0.005000,40.145442,0.000244,0.146682,4.341996,66.799946,0.000000,0.003358
0.005000,40.167986,0.000326,0.169227,4.675996,66.799946,0.000000,0.003880
0.005000,40.192201,0.000426,0.193442,5.009996,66.799946,-0.000000,0.004441
0.005000,40.218086,0.000549,0.219326,5.343996,66.799946,-0.000000,0.005042
0.005000,40.245640,0.000697,0.246881,5.677995,66.799946,0.000000,0.005681
0.005000,40.274865,0.000873,0.276106,6.011995,66.799946,0.000000,0.006360
0.005000,40.305759,0.001080,0.307001,6.345995,66.799946,0.000000,0.007079
0.005000,40.338323,0.001323,0.339566,6.679995,66.799946,-0.000000,0.007837
0.005000,40.372557,0.001605,0.373801,7.013994,66.799946,0.000000,0.008636
0.005000,40.408460,0.001930,0.409706,7.347994,66.799946,0.000000,0.009474
0.005000,40.446034,0.002303,0.447281,7.681994,66.799946,-0.000000,0.010352
0.005000,40.485276,0.002727,0.486526,8.015993,66.799946,-0.000000,0.011270
0.005000,40.526188,0.003208,0.527441,8.349993,66.799946,0.000000,0.012228
0.005000,40.568770,0.003750,0.570026,8.683993,66.799946,-0.000000,0.013228
0.005000,40.613021,0.004358,0.614281,9.017993,66.799946,0.000000,0.014268
0.005000,40.658941,0.005038,0.660206,9.351992,66.799946,0.000000,0.015348
0.005000,40.706530,0.005795,0.707801,9.685992,66.799946,-0.000000,0.016470
0.005000,40.755787,0.006635,0.757066,10.019992,66.799946,0.000000,0.017633
0.005000,40.806714,0.007564,0.808001,10.353992,66.799946,-0.000000,0.018837
0.005000,40.859309,0.008588,0.860606,10.687991,66.799946,0.000000,0.020083
0.005000,40.913572,0.009713,0.914881,11.021991,66.799946,-0.000000,0.021371
0.005000,40.969504,0.010945,0.970826,11.355991,66.799946,0.000000,0.022701
0.005000,41.027103,0.012293,1.028441,11.689991,66.799946,0.000000,0.024073
0.005000,41.086369,0.013762,1.087726,12.023990,66.799946,-0.000000,0.025488
