dt,x,y,position,velocity,acceleration,jerk,heading
0.005000,57.000000,-5.000000,0.000049,0.019774,3.954863,790.972633,0.349072
0.005000,57.000000,-5.000000,0.000247,0.059323,7.909726,790.972633,0.349069
0.005000,57.000252,-4.999908,0.000692,0.118646,11.864589,790.972633,0.349062
0.005000,57.000995,-4.999638,0.001483,0.197743,15.819453,790.972633,0.349050
0.005000,57.002157,-4.999215,0.002719,0.296615,19.774316,790.972633,0.349031
0.005000,57.003829,-4.998606,0.004499,0.415261,23.729179,790.972633,0.349004
0.005000,57.006105,-4.997778,0.006921,0.553681,27.684042,790.972633,0.348967
0.005000,57.009079,-4.996696,0.010085,0.711875,31.638905,790.972633,0.348918
0.005000,57.012842,-4.995328,0.014089,0.889844,35.593768,790.972633,0.348857
0.005000,57.017487,-4.993638,0.019033,1.087587,39.548632,790.972633,0.348781
0.005000,57.023109,-4.991594,0.025015,1.305105,43.503495,790.972633,0.348690
0.005000,57.029800,-4.989162,0.032133,1.542397,47.458358,790.972633,0.348581
0.005000,57.037652,-4.986309,0.040488,1.799463,51.413221,790.972633,0.348453
0.005000,57.046759,-4.983001,0.050177,2.076303,55.368084,790.972633,0.348305
0.005000,57.057215,-4.979206,0.061300,2.372918,59.322947,790.972633,0.348135
0.005000,57.069112,-4.974889,0.073956,2.689307,63.277811,790.972633,0.347942
0.005000,57.082543,-4.970020,0.088243,3.025470,67.232674,790.972633,0.347724
0.005000,57.097602,-4.964563,0.104260,3.381408,71.187537,790.972633,0.347479
0.005000,57.114383,-4.958488,0.122106,3.757120,75.142400,790.972633,0.347207
0.005000,57.132978,-4.951763,0.141881,4.152606,79.097263,790.972633,0.346905
0.005000,57.153482,-4.944354,0.163682,4.567867,83.052126,790.972633,0.346572
0.005000,57.175988,-4.936231,0.187609,5.002902,87.006990,790.972633,0.346207
0.005000,57.200589,-4.927361,0.213760,5.457711,90.961853,790.972633,0.345808
0.005000,57.227381,-4.917715,0.242235,5.932295,94.916716,790.972633,0.345374
0.005000,57.256409,-4.907279,0.273083,6.406878,94.916716,-0.000000,0.344904
0.005000,57.287677,-4.896054,0.306304,6.881462,94.916716,0.000000,0.344398
0.005000,57.321184,-4.884046,0.341898,7.356045,94.916716,-0.000000,0.343856
0.005000,57.356931,-4.871257,0.379865,7.830629,94.916716,0.000000,0.343278
0.005000,57.394922,-4.857691,0.420204,8.305213,94.916716,-0.000000,0.342664
0.005000,57.435156,-4.843353,0.462917,8.779796,94.916716,0.000000,0.342015
0.005000,57.477635,-4.828247,0.508002,9.254380,94.916716,-0.000000,0.341330
0.005000,57.522361,-4.812376,0.555461,9.728963,94.916716,0.000000,0.340609
0.005000,57.569336,-4.795748,0.605292,10.203547,94.916716,0.000000,0.339853
0.005000,57.618561,-4.778365,0.657496,10.678131,94.916716,0.000000,0.339061
0.005000,57.670039,-4.760234,0.712073,11.152714,94.916716,-0.000000,0.338234
0.005000,57.723770,-4.741360,0.769023,11.627298,94.916716,0.000000,0.337371
0.005000,57.779758,-4.721748,0.828346,12.101881,94.916716,-0.000000,0.336473
0.005000,57.838003,-4.701406,0.890042,12.576465,94.916716,0.000000,0.335540
0.005000,57.898509,-4.680339,0.954111,13.051048,94.916716,-0.000000,0.334572
0.005000,57.961278,-4.658553,1.020552,13.525632,94.916716,0.000000,0.333569
0.005000,58.026311,-4.636056,1.089367,14.000216,94.916716,0.000000,0.332531
0.005000,58.093611,-4.612854,1.160555,14.474799,94.916716,0.000000,0.331459
0.005000,58.163181,-4.588954,1.234115,14.949383,94.916716,-0.000000,0.330351
0.005000,58.235023,-4.564364,1.310048,15.423966,94.916716,0.000000,0.329210
0.005000,58.309139,-4.539092,1.388355,15.898550,94.916716,0.000000,0.328033
0.005000,58.385532,-4.513145,1.469034,16.373133,94.916716,-0.000000,0.326823
0.005000,58.464204,-4.486531,1.552086,16.847717,94.916716,-0.000000,0.325578
0.005000,58.545159,-4.459259,1.637511,17.322301,94.916716,0.000000,0.324299
0.005000,58.628399,-4.431337,1.725309,17.796884,94.916716,0.000000,0.322987
0.005000,58.713926,-4.402774,1.815480,18.271468,94.916716,0.000000,0.321641
0.005000,58.801744,-4.373580,1.908024,18.746051,94.916716,-0.000000,0.320261
0.005000,58.891856,-4.343762,2.002940,19.220635,94.916716,0.000000,0.318848
0.005000,58.984264,-4.313332,2.100230,19.695219,94.916716,-0.000000,0.317401
0.005000,59.078971,-4.282297,2.199893,20.169802,94.916716,0.000000,0.315922
0.005000,59.175981,-4.250669,2.301928,20.644386,94.916716,0.000000,0.314409
0.005000,59.275296,-4.218457,2.406336,21.118969,94.916716,-0.000000,0.312864
0.005000,59.376920,-4.185671,2.513118,21.593553,94.916716,0.000000,0.311286
0.005000,59.480855,-4.152323,2.622272,22.068136,94.916716,0.000000,0.309677
0.005000,59.587105,-4.118422,2.733799,22.542720,94.916716,-0.000000,0.308035
0.005000,59.695673,-4.083980,2.847699,23.017304,94.916716,0.000000,0.306361
0.005000,59.806562,-4.049008,2.963972,23.491887,94.916716,-0.000000,0.304655
0.005000,59.919775,-4.013517,3.082618,23.966471,94.916716,0.000000,0.302918
0.005000,60.035315,-3.977518,3.203637,24.441054,94.916716,0.000000,0.301150
0.005000,60.153187,-3.941024,3.327029,24.915638,94.916716,-0.000000,0.299351
0.005000,60.273392,-3.904046,3.452793,25.390222,94.916716,0.000000,0.297521
0.005000,60.395935,-3.866596,3.580931,25.864805,94.916716,0.000000,0.295660
0.005000,60.520819,-3.828687,3.711441,26.339389,94.916716,-0.000000,0.293770
0.005000,60.648046,-3.790331,3.844325,26.813972,94.916716,0.000000,0.291849
0.005000,60.777621,-3.751541,3.979581,27.288556,94.916716,-0.000000,0.289899
0.005000,60.909546,-3.712330,4.117210,27.763139,94.916716,0.000000,0.287920
0.005000,61.043825,-3.672710,4.257212,28.237723,94.916716,0.000000,0.285911
0.005000,61.180461,-3.632695,4.399588,28.712307,94.916716,-0.000000,0.283874
0.005000,61.319458,-3.592298,4.544336,29.186890,94.916716,0.000000,0.281808
0.005000,61.460818,-3.551533,4.691456,29.661474,94.916716,0.000000,0.279714
0.005000,61.604546,-3.510413,4.840950,30.136057,94.916716,-0.000000,0.277593
0.005000,61.750643,-3.468952,4.992817,30.610641,94.916716,0.000000,0.275444
0.005000,61.899114,-3.427165,5.147057,31.085224,94.916716,-0.000000,0.273267
0.005000,62.049962,-3.385064,5.303669,31.559808,94.916716,0.000000,0.271065
0.005000,62.203190,-3.342666,5.462655,32.034392,94.916716,0.000000,0.268835
0.005000,62.358801,-3.299983,5.624013,32.508975,94.916716,-0.000000,0.266580
0.005000,62.516798,-3.257031,5.787744,32.983559,94.916716,-0.000000,0.264299
0.005000,62.677184,-3.213824,5.953849,33.458142,94.916716,0.000000,0.261993
0.005000,62.839963,-3.170377,6.122326,33.932726,94.916716,-0.000000,0.259663
0.005000,63.005137,-3.126705,6.293176,34.407310,94.916716,0.000000,0.257308
0.005000,63.172710,-3.082823,6.466399,34.881893,94.916716,0.000000,0.254929
0.005000,63.342684,-3.038746,6.641995,35.356477,94.916716,-0.000000,0.252526
0.005000,63.515062,-2.994490,6.819964,35.831060,94.916716,0.000000,0.250100
0.005000,63.689847,-2.950069,7.000306,36.305644,94.916716,-0.000000,0.247652
0.005000,63.867042,-2.905500,7.183020,36.780227,94.916716,0.000000,0.245182
0.005000,64.046651,-2.860797,7.368108,37.254811,94.916716,0.000000,0.242690
0.005000,64.228674,-2.815976,7.555568,37.729395,94.916716,0.000000,0.240177
0.005000,64.413115,-2.771054,7.745402,38.203978,94.916716,0.000000,0.237643
